1,08000; 0,98352
1,16000; 0,96474
1,24000; 0,94371
1,32000; 0,92188
1,40000; 0,89970
1,48000; 0,87620
1,56000; 0,85010
1,64000; 0,82400
1,72000; 0,79841
1,80000; 0,77185
1,88000; 0,74504
1,96000; 0,71680
2,04000; 0,68936
2,12000; 0,66713
2,20000; 0,64842
2,28000; 0,63095
2,36000; 0,61535
2,44000; 0,60103
2,52000; 0,58648
2,60000; 0,57111
2,68000; 0,55507
2,76000; 0,53826
2,84000; 0,52205
2,92000; 0,50761
3,00000; 0,49223
3,08000; 0,47563
3,16000; 0,45964
3,24000; 0,44394
3,32000; 0,42795
3,40000; 0,41243
3,48000; 0,39684
3,56000; 0,38056
3,64000; 0,36319
3,72000; 0,34644
3,80000; 0,33006
3,88000; 0,31354
3,96000; 0,29813
4,04000; 0,28129
4,12000; 0,26349
4,20000; 0,24674
4,28000; 0,23042
4,36000; 0,21432
4,44000; 0,20036
4,52000; 0,18767
4,60000; 0,17528
4,68000; 0,16411
4,76000; 0,15253
4,84000; 0,14119
4,92000; 0,13023
