1,48000; 0,99516
1,56000; 0,99203
1,64000; 0,98839
1,72000; 0,98480
1,80000; 0,98102
1,88000; 0,97767
1,96000; 0,97465
2,04000; 0,96999
2,12000; 0,96541
2,20000; 0,96124
2,28000; 0,95669
2,36000; 0,95222
2,44000; 0,94723
2,52000; 0,94359
2,60000; 0,94003
2,68000; 0,93558
2,76000; 0,93116
2,84000; 0,92692
2,92000; 0,92429
3,00000; 0,92350
3,08000; 0,92333
3,16000; 0,92294
3,24000; 0,92133
3,32000; 0,91829
3,40000; 0,91358
3,48000; 0,90671
3,56000; 0,89990
3,64000; 0,89335
3,72000; 0,88368
3,80000; 0,87204
3,88000; 0,85886
3,96000; 0,84170
4,04000; 0,82128
4,12000; 0,79822
4,20000; 0,77030
4,28000; 0,73209
