1,32000; 0,98969
1,40000; 0,98397
1,48000; 0,97959
1,56000; 0,97585
1,64000; 0,96980
1,72000; 0,96187
1,80000; 0,95487
1,88000; 0,94684
1,96000; 0,94006
2,04000; 0,93487
2,12000; 0,92714
2,20000; 0,92029
2,28000; 0,91549
2,36000; 0,91005
2,44000; 0,90476
2,52000; 0,90051
2,60000; 0,89622
2,68000; 0,89109
2,76000; 0,88592
2,84000; 0,88123
2,92000; 0,87744
3,00000; 0,87279
3,08000; 0,86670
3,16000; 0,86197
3,24000; 0,85862
3,32000; 0,85530
3,40000; 0,85031
3,48000; 0,84361
3,56000; 0,83893
3,64000; 0,83582
3,72000; 0,83233
3,80000; 0,82736
3,88000; 0,82137
3,96000; 0,81617
4,04000; 0,81070
4,12000; 0,80479
4,20000; 0,79967
4,28000; 0,79383
4,36000; 0,78645
4,44000; 0,78055
4,52000; 0,77472
4,60000; 0,76694
4,68000; 0,75967
4,76000; 0,75309
4,84000; 0,74531
4,92000; 0,73595
